"ABUNDANCE","BIOMASS","GENUS_SPECIES","SAMPLE_DESC","PLOT","LATITUDE","LONGITUDE","DAY","MONTH","YEAR"
"1","35.4","Tsuga canadensis","46.92_-88.026_7105/0/947_1999","7105/0/947","46.920000","-88.026000","1","1","1999"
"1","36.4","Tsuga canadensis","46.92_-88.026_7105/0/947_2004","7105/0/947","46.920000","-88.026000","1","1","2004"
"1","37.5","Tsuga canadensis","46.92_-88.026_7105/0/947_2009","7105/0/947","46.920000","-88.026000","1","1","2009"
"1","32.5","Tsuga canadensis","46.92_-88.026_7105/0/948_1962","7105/0/948","46.920000","-88.026000","1","1","1962"
"1","33","Tsuga canadensis","46.92_-88.026_7105/0/948_1967","7105/0/948","46.920000","-88.026000","1","1","1967"
"1","36.7","Tsuga canadensis","46.92_-88.026_7105/0/948_1989","7105/0/948","46.920000","-88.026000","1","1","1989"
"1","37.7","Tsuga canadensis","46.92_-88.026_7105/0/948_1994","7105/0/948","46.920000","-88.026000","1","1","1994"
"1","38.6","Tsuga canadensis","46.92_-88.026_7105/0/948_2004","7105/0/948","46.920000","-88.026000","1","1","2004"
"1","38.9","Tsuga canadensis","46.92_-88.026_7105/0/948_1999","7105/0/948","46.920000","-88.026000","1","1","1999"
"1","39","Tsuga canadensis","46.92_-88.026_7105/0/948_2009","7105/0/948","46.920000","-88.026000","1","1","2009"
"1","12.7","Tsuga canadensis","46.92_-88.026_7105/0/949_1967","7105/0/949","46.920000","-88.026000","1","1","1967"
"1","16.7","Tsuga canadensis","46.92_-88.026_7105/0/949_1989","7105/0/949","46.920000","-88.026000","1","1","1989"
"1","18.6","Tsuga canadensis","46.92_-88.026_7105/0/949_1994","7105/0/949","46.920000","-88.026000","1","1","1994"
"1","19.4","Tsuga canadensis","46.92_-88.026_7105/0/949_1999","7105/0/949","46.920000","-88.026000","1","1","1999"
"1","19.7","Tsuga canadensis","46.92_-88.026_7105/0/949_2004","7105/0/949","46.920000","-88.026000","1","1","2004"
"1","19.7","Tsuga canadensis","46.92_-88.026_7105/1/949_2009","7105/1/949","46.920000","-88.026000","1","1","2009"
"1","49","Tsuga canadensis","46.92_-88.026_7105/0/951_1962","7105/0/951","46.920000","-88.026000","1","1","1962"
"1","49.2","Tsuga canadensis","46.92_-88.026_7105/0/951_1967","7105/0/951","46.920000","-88.026000","1","1","1967"
"1","49.2","Tsuga canadensis","46.92_-88.026_7105/1/951_1989","7105/1/951","46.920000","-88.026000","1","1","1989"
"1","20","Tsuga canadensis","46.92_-88.026_7105/0/952_1962","7105/0/952","46.920000","-88.026000","1","1","1962"
"1","21.5","Tsuga canadensis","46.92_-88.026_7105/0/952_1967","7105/0/952","46.920000","-88.026000","1","1","1967"
"1","30.9","Tsuga canadensis","46.92_-88.026_7105/0/952_1989","7105/0/952","46.920000","-88.026000","1","1","1989"
"1","33.8","Tsuga canadensis","46.92_-88.026_7105/0/952_1994","7105/0/952","46.920000","-88.026000","1","1","1994"
"1","36.4","Tsuga canadensis","46.92_-88.026_7105/0/952_1999","7105/0/952","46.920000","-88.026000","1","1","1999"
"1","38.6","Tsuga canadensis","46.92_-88.026_7105/0/952_2004","7105/0/952","46.920000","-88.026000","1","1","2004"
"1","40.2","Tsuga canadensis","46.92_-88.026_7105/0/952_2009","7105/0/952","46.920000","-88.026000","1","1","2009"
"1","7.4","Tsuga canadensis","46.92_-88.026_7105/0/954_1989","7105/0/954","46.920000","-88.026000","1","1","1989"
"1","8.7","Tsuga canadensis","46.92_-88.026_7105/0/954_1994","7105/0/954","46.920000","-88.026000","1","1","1994"
"1","9.5","Tsuga canadensis","46.92_-88.026_7105/0/954_1999","7105/0/954","46.920000","-88.026000","1","1","1999"
"1","9.9","Tsuga canadensis","46.92_-88.026_7105/0/954_2009","7105/0/954","46.920000","-88.026000","1","1","2009"
"1","10.3","Tsuga canadensis","46.92_-88.026_7105/0/954_2004","7105/0/954","46.920000","-88.026000","1","1","2004"
"1","27.6","Tsuga canadensis","46.92_-88.026_7105/0/959_1962","7105/0/959","46.920000","-88.026000","1","1","1962"
"1","28.7","Tsuga canadensis","46.92_-88.026_7105/0/959_1967","7105/0/959","46.920000","-88.026000","1","1","1967"
"1","29.4","Tsuga canadensis","46.92_-88.026_7105/0/959_1989","7105/0/959","46.920000","-88.026000","1","1","1989"
"1","29.4","Tsuga canadensis","46.92_-88.026_7105/1/959_1994","7105/1/959","46.920000","-88.026000","1","1","1994"
"1","16.3","Tsuga canadensis","46.92_-88.026_7105/0/961_1989","7105/0/961","46.920000","-88.026000","1","1","1989"
"1","18.4","Tsuga canadensis","46.92_-88.026_7105/0/961_1994","7105/0/961","46.920000","-88.026000","1","1","1994"
"1","19.3","Tsuga canadensis","46.92_-88.026_7105/0/961_1999","7105/0/961","46.920000","-88.026000","1","1","1999"
"1","20","Tsuga canadensis","46.92_-88.026_7105/0/961_2004","7105/0/961","46.920000","-88.026000","1","1","2004"
"1","21.3","Tsuga canadensis","46.92_-88.026_7105/0/961_2009","7105/0/961","46.920000","-88.026000","1","1","2009"
"1","23.1","Tsuga canadensis","46.92_-88.026_7105/0/966_1962","7105/0/966","46.920000","-88.026000","1","1","1962"
"1","23.8","Tsuga canadensis","46.92_-88.026_7105/0/966_1967","7105/0/966","46.920000","-88.026000","1","1","1967"
"1","26.9","Tsuga canadensis","46.92_-88.026_7105/0/966_1989","7105/0/966","46.920000","-88.026000","1","1","1989"
"1","27.9","Tsuga canadensis","46.92_-88.026_7105/0/966_1994","7105/0/966","46.920000","-88.026000","1","1","1994"
"1","28.7","Tsuga canadensis","46.92_-88.026_7105/0/966_1999","7105/0/966","46.920000","-88.026000","1","1","1999"
"1","29.4","Tsuga canadensis","46.92_-88.026_7105/0/966_2004","7105/0/966","46.920000","-88.026000","1","1","2004"
"1","30.2","Tsuga canadensis","46.92_-88.026_7105/0/966_2009","7105/0/966","46.920000","-88.026000","1","1","2009"
"1","35.5","Tsuga canadensis","46.92_-88.026_7105/0/968_1962","7105/0/968","46.920000","-88.026000","1","1","1962"
"1","36.3","Tsuga canadensis","46.92_-88.026_7105/0/968_1967","7105/0/968","46.920000","-88.026000","1","1","1967"
"1","39.4","Tsuga canadensis","46.92_-88.026_7105/0/968_1989","7105/0/968","46.920000","-88.026000","1","1","1989"
"1","40.6","Tsuga canadensis","46.92_-88.026_7105/0/968_1994","7105/0/968","46.920000","-88.026000","1","1","1994"
"1","42.5","Tsuga canadensis","46.92_-88.026_7105/0/968_1999","7105/0/968","46.920000","-88.026000","1","1","1999"
"1","43.5","Tsuga canadensis","46.92_-88.026_7105/0/968_2004","7105/0/968","46.920000","-88.026000","1","1","2004"
"1","44.8","Tsuga canadensis","46.92_-88.026_7105/0/968_2009","7105/0/968","46.920000","-88.026000","1","1","2009"
"1","11","Tsuga canadensis","46.92_-88.026_7105/0/969_1989","7105/0/969","46.920000","-88.026000","1","1","1989"
"1","11.7","Tsuga canadensis","46.92_-88.026_7105/0/969_1994","7105/0/969","46.920000","-88.026000","1","1","1994"
"1","12.2","Tsuga canadensis","46.92_-88.026_7105/0/969_1999","7105/0/969","46.920000","-88.026000","1","1","1999"
"1","12.3","Tsuga canadensis","46.92_-88.026_7105/0/969_2009","7105/0/969","46.920000","-88.026000","1","1","2009"
"1","12.4","Tsuga canadensis","46.92_-88.026_7105/0/969_2004","7105/0/969","46.920000","-88.026000","1","1","2004"
"1","14.7","Tsuga canadensis","46.92_-88.026_7105/0/970_1962","7105/0/970","46.920000","-88.026000","1","1","1962"
"1","15.2","Tsuga canadensis","46.92_-88.026_7105/0/970_1967","7105/0/970","46.920000","-88.026000","1","1","1967"
"1","17.4","Tsuga canadensis","46.92_-88.026_7105/0/970_1989","7105/0/970","46.920000","-88.026000","1","1","1989"
"1","18.2","Tsuga canadensis","46.92_-88.026_7105/0/970_1994","7105/0/970","46.920000","-88.026000","1","1","1994"
"1","18.5","Tsuga canadensis","46.92_-88.026_7105/0/970_1999","7105/0/970","46.920000","-88.026000","1","1","1999"
"1","18.8","Tsuga canadensis","46.92_-88.026_7105/0/970_2004","7105/0/970","46.920000","-88.026000","1","1","2004"
"1","19.1","Tsuga canadensis","46.92_-88.026_7105/0/970_2009","7105/0/970","46.920000","-88.026000","1","1","2009"
"1","40.8","Tsuga canadensis","46.92_-88.026_7105/0/972_1962","7105/0/972","46.920000","-88.026000","1","1","1962"
"1","41.6","Tsuga canadensis","46.92_-88.026_7105/0/972_1967","7105/0/972","46.920000","-88.026000","1","1","1967"
"1","46.3","Tsuga canadensis","46.92_-88.026_7105/0/972_1989","7105/0/972","46.920000","-88.026000","1","1","1989"
"1","47.7","Tsuga canadensis","46.92_-88.026_7105/0/972_1994","7105/0/972","46.920000","-88.026000","1","1","1994"
"1","49.2","Tsuga canadensis","46.92_-88.026_7105/0/972_1999","7105/0/972","46.920000","-88.026000","1","1","1999"
"1","50.7","Tsuga canadensis","46.92_-88.026_7105/0/972_2004","7105/0/972","46.920000","-88.026000","1","1","2004"
"1","52.1","Tsuga canadensis","46.92_-88.026_7105/0/972_2009","7105/0/972","46.920000","-88.026000","1","1","2009"
"1","14.2","Tsuga canadensis","46.92_-88.026_7105/0/973_1962","7105/0/973","46.920000","-88.026000","1","1","1962"
"1","14.7","Tsuga canadensis","46.92_-88.026_7105/0/973_1967","7105/0/973","46.920000","-88.026000","1","1","1967"
"1","16.2","Tsuga canadensis","46.92_-88.026_7105/0/973_1989","7105/0/973","46.920000","-88.026000","1","1","1989"
"1","16.7","Tsuga canadensis","46.92_-88.026_7105/0/973_1994","7105/0/973","46.920000","-88.026000","1","1","1994"
"1","17","Tsuga canadensis","46.92_-88.026_7105/0/973_1999","7105/0/973","46.920000","-88.026000","1","1","1999"
"1","17.3","Tsuga canadensis","46.92_-88.026_7105/0/973_2004","7105/0/973","46.920000","-88.026000","1","1","2004"
"1","17.5","Tsuga canadensis","46.92_-88.026_7105/0/973_2009","7105/0/973","46.920000","-88.026000","1","1","2009"
"1","13.3","Tsuga canadensis","46.92_-88.026_7105/0/974_1989","7105/0/974","46.920000","-88.026000","1","1","1989"
"1","13.4","Tsuga canadensis","46.92_-88.026_7105/0/974_1962","7105/0/974","46.920000","-88.026000","1","1","1962"
"1","13.7","Tsuga canadensis","46.92_-88.026_7105/0/974_1967","7105/0/974","46.920000","-88.026000","1","1","1967"
"1","14.5","Tsuga canadensis","46.92_-88.026_7105/0/974_1994","7105/0/974","46.920000","-88.026000","1","1","1994"
"1","14.6","Tsuga canadensis","46.92_-88.026_7105/0/974_2004","7105/0/974","46.920000","-88.026000","1","1","2004"
"1","14.7","Tsuga canadensis","46.92_-88.026_7105/0/974_1999","7105/0/974","46.920000","-88.026000","1","1","1999"
"1","14.7","Tsuga canadensis","46.92_-88.026_7105/0/974_2009","7105/0/974","46.920000","-88.026000","1","1","2009"
"1","20.8","Tsuga canadensis","46.92_-88.026_7105/0/975_1962","7105/0/975","46.920000","-88.026000","1","1","1962"
"1","21.5","Tsuga canadensis","46.92_-88.026_7105/0/975_1967","7105/0/975","46.920000","-88.026000","1","1","1967"
"1","26.5","Tsuga canadensis","46.92_-88.026_7105/0/975_1989","7105/0/975","46.920000","-88.026000","1","1","1989"
"1","27.8","Tsuga canadensis","46.92_-88.026_7105/0/975_1994","7105/0/975","46.920000","-88.026000","1","1","1994"
"1","29.5","Tsuga canadensis","46.92_-88.026_7105/0/975_1999","7105/0/975","46.920000","-88.026000","1","1","1999"
"1","30.7","Tsuga canadensis","46.92_-88.026_7105/0/975_2004","7105/0/975","46.920000","-88.026000","1","1","2004"
"1","31.2","Tsuga canadensis","46.92_-88.026_7105/0/975_2009","7105/0/975","46.920000","-88.026000","1","1","2009"
"1","6.3","Tsuga canadensis","46.92_-88.026_7105/0/976_1989","7105/0/976","46.920000","-88.026000","1","1","1989"
"1","7","Tsuga canadensis","46.92_-88.026_7105/0/976_1994","7105/0/976","46.920000","-88.026000","1","1","1994"
"1","7.2","Tsuga canadensis","46.92_-88.026_7105/0/976_1999","7105/0/976","46.920000","-88.026000","1","1","1999"
"1","7.2","Tsuga canadensis","46.92_-88.026_7105/0/976_2004","7105/0/976","46.920000","-88.026000","1","1","2004"
"1","7.7","Tsuga canadensis","46.92_-88.026_7105/0/976_2009","7105/0/976","46.920000","-88.026000","1","1","2009"
"1","27.1","Tsuga canadensis","46.92_-88.026_7105/0/978_1962","7105/0/978","46.920000","-88.026000","1","1","1962"
"1","27.4","Tsuga canadensis","46.92_-88.026_7105/0/978_1967","7105/0/978","46.920000","-88.026000","1","1","1967"
"1","30.9","Tsuga canadensis","46.92_-88.026_7105/0/978_1989","7105/0/978","46.920000","-88.026000","1","1","1989"
"1","32.5","Tsuga canadensis","46.92_-88.026_7105/0/978_1994","7105/0/978","46.920000","-88.026000","1","1","1994"
"1","34.4","Tsuga canadensis","46.92_-88.026_7105/0/978_1999","7105/0/978","46.920000","-88.026000","1","1","1999"
"1","35.8","Tsuga canadensis","46.92_-88.026_7105/0/978_2004","7105/0/978","46.920000","-88.026000","1","1","2004"
"1","36.9","Tsuga canadensis","46.92_-88.026_7105/0/978_2009","7105/0/978","46.920000","-88.026000","1","1","2009"
"1","14.7","Tsuga canadensis","46.92_-88.026_7105/0/979_1989","7105/0/979","46.920000","-88.026000","1","1","1989"
"1","16","Tsuga canadensis","46.92_-88.026_7105/0/979_1994","7105/0/979","46.920000","-88.026000","1","1","1994"
"1","16.4","Tsuga canadensis","46.92_-88.026_7105/0/979_1999","7105/0/979","46.920000","-88.026000","1","1","1999"
"1","17.2","Tsuga canadensis","46.92_-88.026_7105/0/979_2004","7105/0/979","46.920000","-88.026000","1","1","2004"
"1","17.4","Tsuga canadensis","46.92_-88.026_7105/0/979_2009","7105/0/979","46.920000","-88.026000","1","1","2009"
"1","27.6","Tsuga canadensis","46.92_-88.026_7105/0/980_1962","7105/0/980","46.920000","-88.026000","1","1","1962"
"1","28.7","Tsuga canadensis","46.92_-88.026_7105/0/980_1967","7105/0/980","46.920000","-88.026000","1","1","1967"
"1","33.8","Tsuga canadensis","46.92_-88.026_7105/0/980_1989","7105/0/980","46.920000","-88.026000","1","1","1989"
"1","35.4","Tsuga canadensis","46.92_-88.026_7105/0/980_1994","7105/0/980","46.920000","-88.026000","1","1","1994"
"1","37.3","Tsuga canadensis","46.92_-88.026_7105/0/980_1999","7105/0/980","46.920000","-88.026000","1","1","1999"
"1","38.4","Tsuga canadensis","46.92_-88.026_7105/0/980_2004","7105/0/980","46.920000","-88.026000","1","1","2004"
"1","39.2","Tsuga canadensis","46.92_-88.026_7105/0/980_2009","7105/0/980","46.920000","-88.026000","1","1","2009"
"1","32.2","Tsuga canadensis","46.92_-88.026_7105/0/981_1962","7105/0/981","46.920000","-88.026000","1","1","1962"
"1","33.5","Tsuga canadensis","46.92_-88.026_7105/0/981_1967","7105/0/981","46.920000","-88.026000","1","1","1967"
"1","33.5","Tsuga canadensis","46.92_-88.026_7105/1/981_1989","7105/1/981","46.920000","-88.026000","1","1","1989"
"1","25.6","Tsuga canadensis","46.92_-88.026_7105/0/982_1962","7105/0/982","46.920000","-88.026000","1","1","1962"
"1","26.1","Tsuga canadensis","46.92_-88.026_7105/0/982_1967","7105/0/982","46.920000","-88.026000","1","1","1967"
"1","26.1","Tsuga canadensis","46.92_-88.026_7105/1/982_1989","7105/1/982","46.920000","-88.026000","1","1","1989"
"1","19","Tsuga canadensis","46.92_-88.026_7105/0/983_1962","7105/0/983","46.920000","-88.026000","1","1","1962"
"1","19.3","Tsuga canadensis","46.92_-88.026_7105/0/983_1967","7105/0/983","46.920000","-88.026000","1","1","1967"
"1","19.3","Tsuga canadensis","46.92_-88.026_7105/1/983_1989","7105/1/983","46.920000","-88.026000","1","1","1989"
"1","8.9","Tsuga canadensis","46.92_-88.026_7105/0/984_1989","7105/0/984","46.920000","-88.026000","1","1","1989"
"1","10.4","Tsuga canadensis","46.92_-88.026_7105/0/984_1994","7105/0/984","46.920000","-88.026000","1","1","1994"
"1","11.1","Tsuga canadensis","46.92_-88.026_7105/0/984_1999","7105/0/984","46.920000","-88.026000","1","1","1999"
"1","11.4","Tsuga canadensis","46.92_-88.026_7105/0/984_2004","7105/0/984","46.920000","-88.026000","1","1","2004"
"1","11.7","Tsuga canadensis","46.92_-88.026_7105/0/984_2009","7105/0/984","46.920000","-88.026000","1","1","2009"
"1","19","Tsuga canadensis","46.92_-88.026_7105/0/985_1962","7105/0/985","46.920000","-88.026000","1","1","1962"
"1","19.5","Tsuga canadensis","46.92_-88.026_7105/0/985_1967","7105/0/985","46.920000","-88.026000","1","1","1967"
"1","22.5","Tsuga canadensis","46.92_-88.026_7105/0/985_1989","7105/0/985","46.920000","-88.026000","1","1","1989"
"1","24.5","Tsuga canadensis","46.92_-88.026_7105/0/985_1994","7105/0/985","46.920000","-88.026000","1","1","1994"
"1","25.4","Tsuga canadensis","46.92_-88.026_7105/0/985_1999","7105/0/985","46.920000","-88.026000","1","1","1999"
"1","26.2","Tsuga canadensis","46.92_-88.026_7105/0/985_2004","7105/0/985","46.920000","-88.026000","1","1","2004"
"1","27.5","Tsuga canadensis","46.92_-88.026_7105/0/985_2009","7105/0/985","46.920000","-88.026000","1","1","2009"
"1","7.7","Tsuga canadensis","46.92_-88.026_7105/0/986_1989","7105/0/986","46.920000","-88.026000","1","1","1989"
"1","8.1","Tsuga canadensis","46.92_-88.026_7105/0/986_1994","7105/0/986","46.920000","-88.026000","1","1","1994"
"1","8.6","Tsuga canadensis","46.92_-88.026_7105/0/986_1999","7105/0/986","46.920000","-88.026000","1","1","1999"
"1","8.8","Tsuga canadensis","46.92_-88.026_7105/0/986_2009","7105/0/986","46.920000","-88.026000","1","1","2009"
"1","9.2","Tsuga canadensis","46.92_-88.026_7105/0/986_2004","7105/0/986","46.920000","-88.026000","1","1","2004"
"1","29.7","Tsuga canadensis","46.92_-88.026_7105/0/987_1962","7105/0/987","46.920000","-88.026000","1","1","1962"
"1","30.2","Tsuga canadensis","46.92_-88.026_7105/0/987_1967","7105/0/987","46.920000","-88.026000","1","1","1967"
"1","32.6","Tsuga canadensis","46.92_-88.026_7105/0/987_1989","7105/0/987","46.920000","-88.026000","1","1","1989"
"1","33.7","Tsuga canadensis","46.92_-88.026_7105/0/987_1994","7105/0/987","46.920000","-88.026000","1","1","1994"
"1","34.7","Tsuga canadensis","46.92_-88.026_7105/0/987_1999","7105/0/987","46.920000","-88.026000","1","1","1999"
"1","35.6","Tsuga canadensis","46.92_-88.026_7105/0/987_2004","7105/0/987","46.920000","-88.026000","1","1","2004"
"1","36.1","Tsuga canadensis","46.92_-88.026_7105/0/987_2009","7105/0/987","46.920000","-88.026000","1","1","2009"
"1","24.3","Tsuga canadensis","46.92_-88.026_7105/0/988_1962","7105/0/988","46.920000","-88.026000","1","1","1962"
"1","25.1","Tsuga canadensis","46.92_-88.026_7105/0/988_1967","7105/0/988","46.920000","-88.026000","1","1","1967"
"1","29.7","Tsuga canadensis","46.92_-88.026_7105/0/988_1989","7105/0/988","46.920000","-88.026000","1","1","1989"
"1","31.1","Tsuga canadensis","46.92_-88.026_7105/0/988_1994","7105/0/988","46.920000","-88.026000","1","1","1994"
"1","32.4","Tsuga canadensis","46.92_-88.026_7105/0/988_1999","7105/0/988","46.920000","-88.026000","1","1","1999"
"1","33.4","Tsuga canadensis","46.92_-88.026_7105/0/988_2004","7105/0/988","46.920000","-88.026000","1","1","2004"
"1","34.2","Tsuga canadensis","46.92_-88.026_7105/0/988_2009","7105/0/988","46.920000","-88.026000","1","1","2009"
"1","41.1","Tsuga canadensis","46.92_-88.026_7105/0/989_1962","7105/0/989","46.920000","-88.026000","1","1","1962"
"1","41.9","Tsuga canadensis","46.92_-88.026_7105/0/989_1967","7105/0/989","46.920000","-88.026000","1","1","1967"
"1","45.3","Tsuga canadensis","46.92_-88.026_7105/0/989_1989","7105/0/989","46.920000","-88.026000","1","1","1989"
"1","46.6","Tsuga canadensis","46.92_-88.026_7105/0/989_1994","7105/0/989","46.920000","-88.026000","1","1","1994"
"1","47.6","Tsuga canadensis","46.92_-88.026_7105/0/989_1999","7105/0/989","46.920000","-88.026000","1","1","1999"
"1","48.5","Tsuga canadensis","46.92_-88.026_7105/0/989_2004","7105/0/989","46.920000","-88.026000","1","1","2004"
"1","49.2","Tsuga canadensis","46.92_-88.026_7105/0/989_2009","7105/0/989","46.920000","-88.026000","1","1","2009"
"1","37.3","Tsuga canadensis","46.92_-88.026_7105/0/990_1962","7105/0/990","46.920000","-88.026000","1","1","1962"
"1","37.8","Tsuga canadensis","46.92_-88.026_7105/0/990_1967","7105/0/990","46.920000","-88.026000","1","1","1967"
"1","41.2","Tsuga canadensis","46.92_-88.026_7105/0/990_1989","7105/0/990","46.920000","-88.026000","1","1","1989"
"1","42.4","Tsuga canadensis","46.92_-88.026_7105/0/990_1994","7105/0/990","46.920000","-88.026000","1","1","1994"
"1","42.7","Tsuga canadensis","46.92_-88.026_7105/0/990_1999","7105/0/990","46.920000","-88.026000","1","1","1999"
"1","43.6","Tsuga canadensis","46.92_-88.026_7105/0/990_2004","7105/0/990","46.920000","-88.026000","1","1","2004"
"1","44.1","Tsuga canadensis","46.92_-88.026_7105/0/990_2009","7105/0/990","46.920000","-88.026000","1","1","2009"
"1","16.5","Tsuga canadensis","46.92_-88.026_7106/0/992_1962","7106/0/992","46.920000","-88.026000","1","1","1962"
"1","17.5","Tsuga canadensis","46.92_-88.026_7106/0/992_1967","7106/0/992","46.920000","-88.026000","1","1","1967"
"1","17.5","Tsuga canadensis","46.92_-88.026_7106/1/992_1989","7106/1/992","46.920000","-88.026000","1","1","1989"
"1","27.9","Tsuga canadensis","46.92_-88.026_7106/0/994_1962","7106/0/994","46.920000","-88.026000","1","1","1962"
"1","28.7","Tsuga canadensis","46.92_-88.026_7106/0/994_1967","7106/0/994","46.920000","-88.026000","1","1","1967"
"1","32.5","Tsuga canadensis","46.92_-88.026_7106/0/994_1989","7106/0/994","46.920000","-88.026000","1","1","1989"
"1","32.8","Tsuga canadensis","46.92_-88.026_7106/0/994_1994","7106/0/994","46.920000","-88.026000","1","1","1994"
"1","33.6","Tsuga canadensis","46.92_-88.026_7106/0/994_1999","7106/0/994","46.920000","-88.026000","1","1","1999"
"1","34.5","Tsuga canadensis","46.92_-88.026_7106/0/994_2004","7106/0/994","46.920000","-88.026000","1","1","2004"
"1","35.3","Tsuga canadensis","46.92_-88.026_7106/0/994_2009","7106/0/994","46.920000","-88.026000","1","1","2009"
"1","28.1","Tsuga canadensis","46.92_-88.026_7106/0/996_1962","7106/0/996","46.920000","-88.026000","1","1","1962"
"1","28.9","Tsuga canadensis","46.92_-88.026_7106/0/996_1967","7106/0/996","46.920000","-88.026000","1","1","1967"
"1","31.7","Tsuga canadensis","46.92_-88.026_7106/0/996_1989","7106/0/996","46.920000","-88.026000","1","1","1989"
"1","32.4","Tsuga canadensis","46.92_-88.026_7106/0/996_1994","7106/0/996","46.920000","-88.026000","1","1","1994"
"1","32.7","Tsuga canadensis","46.92_-88.026_7106/0/996_1999","7106/0/996","46.920000","-88.026000","1","1","1999"
"1","33.3","Tsuga canadensis","46.92_-88.026_7106/0/996_2004","7106/0/996","46.920000","-88.026000","1","1","2004"
"1","34.1","Tsuga canadensis","46.92_-88.026_7106/0/996_2009","7106/0/996","46.920000","-88.026000","1","1","2009"
"1","8.5","Tsuga canadensis","46.92_-88.026_7106/0/997_1989","7106/0/997","46.920000","-88.026000","1","1","1989"
"1","8.8","Tsuga canadensis","46.92_-88.026_7106/0/997_2004","7106/0/997","46.920000","-88.026000","1","1","2004"
"1","8.9","Tsuga canadensis","46.92_-88.026_7106/0/997_1994","7106/0/997","46.920000","-88.026000","1","1","1994"
"1","9","Tsuga canadensis","46.92_-88.026_7106/0/997_1999","7106/0/997","46.920000","-88.026000","1","1","1999"
"1","9","Tsuga canadensis","46.92_-88.026_7106/0/997_2009","7106/0/997","46.920000","-88.026000","1","1","2009"
"1","33.5","Tsuga canadensis","46.92_-88.026_7106/0/998_1962","7106/0/998","46.920000","-88.026000","1","1","1962"
"1","34.2","Tsuga canadensis","46.92_-88.026_7106/0/998_1967","7106/0/998","46.920000","-88.026000","1","1","1967"
"1","39","Tsuga canadensis","46.92_-88.026_7106/0/998_1989","7106/0/998","46.920000","-88.026000","1","1","1989"
"1","40.2","Tsuga canadensis","46.92_-88.026_7106/0/998_1994","7106/0/998","46.920000","-88.026000","1","1","1994"
"1","40.9","Tsuga canadensis","46.92_-88.026_7106/0/998_1999","7106/0/998","46.920000","-88.026000","1","1","1999"
"1","42.1","Tsuga canadensis","46.92_-88.026_7106/0/998_2004","7106/0/998","46.920000","-88.026000","1","1","2004"
"1","42.2","Tsuga canadensis","46.92_-88.026_7106/0/998_2009","7106/0/998","46.920000","-88.026000","1","1","2009"
"1","12.5","Tsuga canadensis","46.92_-88.026_7106/0/1000_1994","7106/0/1000","46.920000","-88.026000","1","1","1994"
"1","12.5","Tsuga canadensis","46.92_-88.026_7106/0/1000_1999","7106/0/1000","46.920000","-88.026000","1","1","1999"
"1","12.6","Tsuga canadensis","46.92_-88.026_7106/0/1000_2004","7106/0/1000","46.920000","-88.026000","1","1","2004"
"1","12.8","Tsuga canadensis","46.92_-88.026_7106/0/1000_1989","7106/0/1000","46.920000","-88.026000","1","1","1989"
"1","12.8","Tsuga canadensis","46.92_-88.026_7106/0/1000_2009","7106/0/1000","46.920000","-88.026000","1","1","2009"
"1","24.6","Tsuga canadensis","46.92_-88.026_7106/0/1001_1962","7106/0/1001","46.920000","-88.026000","1","1","1962"
"1","25.6","Tsuga canadensis","46.92_-88.026_7106/0/1001_1967","7106/0/1001","46.920000","-88.026000","1","1","1967"
"1","29.8","Tsuga canadensis","46.92_-88.026_7106/0/1001_1989","7106/0/1001","46.920000","-88.026000","1","1","1989"
"1","30.2","Tsuga canadensis","46.92_-88.026_7106/0/1001_1994","7106/0/1001","46.920000","-88.026000","1","1","1994"
"1","31.1","Tsuga canadensis","46.92_-88.026_7106/0/1001_1999","7106/0/1001","46.920000","-88.026000","1","1","1999"
"1","32.1","Tsuga canadensis","46.92_-88.026_7106/0/1001_2004","7106/0/1001","46.920000","-88.026000","1","1","2004"
"1","33.2","Tsuga canadensis","46.92_-88.026_7106/0/1001_2009","7106/0/1001","46.920000","-88.026000","1","1","2009"
"1","14.7","Tsuga canadensis","46.92_-88.026_7106/0/1002_1962","7106/0/1002","46.920000","-88.026000","1","1","1962"
"1","15.4","Tsuga canadensis","46.92_-88.026_7106/0/1002_1967","7106/0/1002","46.920000","-88.026000","1","1","1967"
"1","18.6","Tsuga canadensis","46.92_-88.026_7106/0/1002_1989","7106/0/1002","46.920000","-88.026000","1","1","1989"
"1","19","Tsuga canadensis","46.92_-88.026_7106/0/1002_1994","7106/0/1002","46.920000","-88.026000","1","1","1994"
"1","19.5","Tsuga canadensis","46.92_-88.026_7106/0/1002_1999","7106/0/1002","46.920000","-88.026000","1","1","1999"
"1","20.2","Tsuga canadensis","46.92_-88.026_7106/0/1002_2004","7106/0/1002","46.920000","-88.026000","1","1","2004"
"1","21","Tsuga canadensis","46.92_-88.026_7106/0/1002_2009","7106/0/1002","46.920000","-88.026000","1","1","2009"
"1","20.5","Tsuga canadensis","46.92_-88.026_7106/0/1003_1962","7106/0/1003","46.920000","-88.026000","1","1","1962"
"1","21","Tsuga canadensis","46.92_-88.026_7106/0/1003_1967","7106/0/1003","46.920000","-88.026000","1","1","1967"
"1","22.4","Tsuga canadensis","46.92_-88.026_7106/0/1003_1989","7106/0/1003","46.920000","-88.026000","1","1","1989"
"1","22.6","Tsuga canadensis","46.92_-88.026_7106/0/1003_1994","7106/0/1003","46.920000","-88.026000","1","1","1994"
